age,income,employment_length,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies,credit_utilization,loan_amount,credit_score,default_risk,loan_purpose,employment_type,home_ownership
48,20000,7.004995383746616,0.17843043813615936,4.759952914134894,1,0,0.4139591630161455,3228,511,1,home,self_employed,rent
41,20000,9.407306075433969,0.2162984414627256,3.669519986517909,3,0,0.6043800481795563,17441,503,1,education,part_time,mortgage
37,187826,4.833312801003566,0.45864328062289544,3.0700010724016416,1,0,0.45676781382567716,5023,474,1,education,part_time,rent
64,52448,3.480130204635949,0.31380993462658086,9.937492582181113,4,1,0.586057270744347,9646,466,1,education,part_time,rent
31,20000,2.3415056060478907,0.3306405550737643,7.784692419066904,5,0,0.17120406671711408,9022,594,0,home,unemployed,rent
35,50745,1.2664935380720252,0.213830617683503,13.914994071994823,4,0,0.42804219549281425,9359,551,1,personal,self_employed,mortgage
63,57174,4.075575953622402,0.3808401702563064,6.28421734720824,4,0,0.2941247915728978,5739,569,0,business,self_employed,mortgage
30,80461,11.013352454337964,0.3437351968511154,33.48144588961354,5,1,0.47515495055142437,4606,677,1,education,full_time,rent
33,32802,4.5067863284381975,0.12585048804550567,13.07048146803573,2,0,0.942377122722522,11369,523,1,personal,unemployed,own
38,79316,12.604132256116644,0.10297623394436635,5.62243918760913,2,0,0.3691038038266092,3961,573,1,auto,full_time,own
50,20000,2.2074102768487753,0.41251686155382566,3.415706392932489,3,0,0.21978168993806846,9184,508,1,home,unemployed,rent
42,20000,5.939479868335193,0.30428991998319604,5.172241079408836,3,0,0.5357969770705632,4161,507,0,business,full_time,own
24,41402,5.230082197460124,0.19394905553051903,8.57684009828164,5,1,0.1492322926070802,8526,590,0,personal,full_time,rent
33,47273,5.54989084224097,0.40462756707832,7.495077644765552,4,0,0.40003504343602825,11851,540,0,business,part_time,mortgage
32,20000,5.17877920425113,0.12987181856174643,2.5611336954280493,4,2,0.18909039899486652,2034,501,1,auto,self_employed,rent
39,44691,1.2529249536644704,0.07700311526120243,13.950686820688302,1,0,0.823964008832654,4399,545,1,business,unemployed,own
45,22046,0.7750354722129777,0.04508291862334114,1.782544128111851,1,2,0.6419943532858978,7379,377,1,auto,part_time,mortgage
45,29098,19.228428070529503,0.240650270037343,1.4850108649934834,3,0,0.18695270570187994,17456,539,0,auto,full_time,mortgage
18,82439,0.2317651084993588,0.62063601838636,6.82906341370234,1,0,0.19302214593942607,6128,561,1,personal,full_time,mortgage
52,75143,3.153082935693316,0.11340846026647239,12.72798919915884,2,2,0.28873184175343936,2764,626,1,home,part_time,rent
43,20000,2.7676246496353523,0.31485396111623176,4.008765370314513,6,0,0.5804960067604823,3791,503,1,personal,full_time,rent
56,20000,2.2315836263911124,0.18322013705652943,8.61533406936418,2,0,0.42106593992354435,2330,524,1,auto,part_time,rent
45,26135,7.615930763869639,0.15476867087519874,3.473056633800846,5,1,0.4509560799434275,9004,540,0,home,unemployed,rent
53,35546,6.839331789217349,0.43295875932221856,16.778505573037453,4,1,0.12945032583690502,3990,559,1,business,full_time,own
45,21454,11.781244053605429,0.31070073114185986,12.554512945313821,4,0,0.7951872833113738,22261,511,1,personal,full_time,rent
56,83492,2.5166648710683632,0.176310385257537,11.026711686206877,4,0,0.16265043329612605,9511,588,0,business,full_time,rent
46,47949,4.152624408680839,0.027376099732191777,4.7336309671316865,4,0,0.32656832607687,4859,558,1,personal,self_employed,rent
38,50255,11.142355659461174,0.21205743212385877,11.920994891818538,3,0,0.14173098207791227,20318,603,0,business,self_employed,mortgage
67,20000,25.45494131948037,0.08568099039517264,4.144261899312097,5,0,0.2717248761986213,9598,656,0,business,self_employed,rent
50,92395,17.416545024702057,0.10217116402844273,0.6885669633493159,4,0,0.5846265781719628,5928,620,1,personal,self_employed,rent
46,20000,6.326473566336551,0.13541515953828542,7.037384785948152,3,1,0.7157841732109678,8060,511,0,education,part_time,rent
24,70773,0.772914620049298,0.15496847388349647,2.5045958718482577,2,0,0.4512910137571647,17113,524,1,business,full_time,mortgage
24,76684,0.11729517923484602,0.5194311200360212,8.804106386799434,4,1,0.7497780345453388,3898,469,1,education,unemployed,rent
43,25695,8.721089175109192,0.28919373399803056,12.261373591165997,3,0,0.050256955826916576,6365,549,1,home,part_time,mortgage
41,100541,9.192432586920878,0.2816123408153532,2.487809989234872,4,0,0.5101542763071468,10871,619,0,home,full_time,rent
32,34527,6.859214605362314,0.5693037788910849,4.429312350131568,4,0,0.2432326786516488,4282,550,0,business,self_employed,mortgage
41,38175,1.6419890158635297,0.4009863181849064,1.3971638309093382,2,0,0.38292178953371986,12368,447,1,home,part_time,rent
59,47649,5.105727149598167,0.2611490019438648,11.087912258759838,4,0,0.29567012690178857,6867,571,1,education,self_employed,mortgage
48,464752,1.900803231838869,0.4798523817801454,5.404834728382343,5,1,0.6097537004655951,9761,669,0,business,full_time,mortgage
26,106462,2.9950816257988304,0.4052590037807295,1.6176303862145534,1,0,0.9381823194552159,6863,448,1,home,part_time,mortgage
38,63634,2.4098554523383604,0.4597438663614384,6.79537591718613,1,0,0.2894348118951671,5681,506,1,auto,unemployed,own
30,20000,12.246158391579181,0.27959916452631595,13.993057735112323,2,1,0.28337333102255213,19238,544,1,home,full_time,own
35,40736,1.3338926147676167,0.30334232585298476,7.664143041056355,4,1,0.5768374239962268,2875,484,1,home,self_employed,mortgage
35,20000,4.309141813377836,0.17740680111551976,11.524687578291388,2,0,0.48518894274773117,8542,551,0,home,unemployed,own
34,70100,2.239109594860377,0.32234613230746967,4.203530446061014,2,0,0.28933421748330673,14532,495,1,personal,self_employed,mortgage
24,40634,5.439416927393785,0.21313770744224253,5.894602470445569,5,3,0.4900836336908969,16399,511,1,education,self_employed,own
38,20000,4.157027393415688,0.18487528412291632,1.3915749117067455,5,2,0.38833593982243675,8507,493,1,business,unemployed,mortgage
33,38750,12.883641577848353,0.4417110919114143,4.6054958644188115,6,0,0.5549958753665684,6815,500,1,auto,self_employed,mortgage
18,20000,0.5357670079286293,0.28755181629791765,10.30379037221804,4,0,0.34029026851127325,5195,561,0,home,full_time,rent
64,40985,1.2464164320990945,0.6667635513279757,7.940304746678869,7,0,0.57011768771089,12199,357,1,education,unemployed,rent
53,20000,7.269611476311572,0.16322555544642983,5.331544405552001,7,2,0.44168658913872455,4783,527,1,auto,full_time,rent
35,37122,2.300558301625234,0.06378515001081206,8.356212675647608,7,0,0.4182207984317087,9887,663,1,business,unemployed,rent
40,66196,0.9063133054820389,0.4225116632755317,9.048503051676985,9,1,0.46388125527115665,4754,544,1,home,part_time,rent
25,34806,3.4990592938102267,0.3080493134491993,1.5349159653618074,2,0,0.28061278417181046,12806,536,1,auto,self_employed,mortgage
60,26563,5.2798055278729406,0.2927552171114409,8.014080058160136,6,0,0.2733698047198914,16954,497,1,business,unemployed,own
62,42728,0.22931251906753128,0.07783323189320125,6.512270640675684,3,0,0.4426472456002658,37803,605,1,education,self_employed,mortgage
41,63433,1.7238863663952393,0.01927443879408005,1.5735405297060872,1,0,0.6807376105326233,9610,496,1,personal,self_employed,own
52,20000,8.28848270398973,0.17496609404942096,3.309896923901344,2,0,0.19887450909390428,4193,529,1,personal,full_time,rent
42,44735,3.6723940934884376,0.2506770277625687,1.0160878893806737,3,2,0.3625809591238682,4031,396,1,home,unemployed,rent
23,104196,0.18010111983630944,0.5145641638462214,5.842040125524817,9,0,0.10965200725096323,8905,547,1,home,part_time,own
35,57464,1.6560873724151801,0.07588057861411045,3.7567242656276063,5,0,0.08896577888088275,15124,575,1,personal,full_time,mortgage
41,38032,5.096335126630603,0.3319956375934648,1.3182045801466624,4,0,0.28812873429128116,5600,458,1,personal,self_employed,own
34,60584,1.111716043231969,0.0947649126693398,4.822858367146447,7,1,0.2162766171575851,12371,587,1,education,full_time,own
37,52156,8.783643557091338,0.27143436544279087,5.116940892411116,3,2,0.10144910830179679,7803,548,1,personal,self_employed,mortgage
38,66362,5.6439541790018755,0.6932145730744388,5.237422590920929,5,0,0.5286601052725912,5548,452,1,business,self_employed,rent
39,20000,3.1874183265730216,0.23832173581894778,3.0907771952035215,2,1,0.276285281774113,10394,438,1,auto,part_time,mortgage
40,20000,12.362348416389558,0.09597907520973398,7.49921706975014,3,1,0.5538128111812771,22482,535,1,auto,part_time,rent
27,81134,2.4862638564545603,0.129939297944384,3.7279336979216886,2,1,0.4265452830255452,6835,545,0,home,full_time,rent
31,20000,1.3398770564094133,0.26175209281375816,5.325791316840499,7,1,0.620306257342614,5242,464,1,auto,full_time,mortgage
24,50072,5.414723236313987,0.1407712302019667,8.014220397281909,5,1,0.5862636527104153,1418,562,1,business,part_time,own
51,27401,4.258314051830384,0.45163127903841316,10.696755065472297,6,0,0.16502905494294012,4509,594,1,auto,self_employed,rent
18,20000,2.0417054559124836,0.3605977607677034,4.152125655470416,4,2,0.4574275436564714,11862,455,1,education,self_employed,mortgage
53,48036,2.1054164064117806,0.6064566113207557,4.867792561033229,5,1,0.17345294357010763,8740,514,1,personal,unemployed,mortgage
56,42651,2.5392362230036976,0.19623380814877092,4.64459301112792,2,0,0.5116638373126963,24146,488,1,business,part_time,mortgage
36,196471,1.7204760614178805,0.39069229307604303,4.835402932272711,4,0,0.4185312371607781,4945,559,1,education,unemployed,mortgage
18,22029,6.193535691979775,0.1943690290544157,2.9857553027844252,3,0,0.49080945564478756,6840,523,0,home,full_time,mortgage
35,114931,5.268554165117376,0.25481676246490276,10.507703122630737,4,1,0.4409405204140865,9978,600,0,business,unemployed,rent
39,48143,2.906040628017612,0.050608773249675165,0.8518351314732777,8,0,0.26433420281316977,8055,514,1,personal,unemployed,mortgage
27,21400,2.5362823022305307,0.16211154717186743,3.701500629800085,4,0,0.14169038761639877,19760,479,1,home,part_time,mortgage
33,68830,2.2710551124908394,0.48613217111811646,1.6197175142339626,3,1,0.46146790797199344,2026,466,1,home,self_employed,mortgage
58,57101,1.6666640985035086,0.25318804215019025,7.649564720112636,5,1,0.25510338569482544,35825,610,1,auto,self_employed,rent
47,37371,0.44796442101737466,0.5028832676208668,21.881187117479286,5,1,0.5144176194113386,15892,488,1,home,unemployed,own
28,44937,1.561272145769662,0.5231141079804934,10.956797137050026,2,2,0.6703423453676115,14274,423,1,auto,unemployed,own
20,22525,1.9371536625122507,0.42424264939161965,0.8995065726206876,4,0,0.5838754956141292,23554,462,1,personal,part_time,mortgage
36,20000,3.966871211122176,0.6046396827251844,4.500113366882435,5,0,0.2393616297813205,5705,456,1,education,self_employed,own
37,66672,7.431424583792988,0.3229339742233885,8.913637702059468,6,1,0.130002057322806,5189,579,0,personal,unemployed,mortgage
45,30359,2.518440324538767,0.22438364631017443,7.907166593397527,7,1,0.23581512813758007,40791,556,1,business,full_time,own
33,34061,14.480059695972837,0.2291170040256984,5.5026959165001195,7,0,0.5617678936978502,12036,561,1,home,unemployed,rent
46,45426,8.782443216974995,0.3267572360392244,8.119159428027062,3,1,0.3945652873767767,7272,533,1,personal,full_time,rent
63,44901,20.932907149096593,0.41702363162436507,5.672078211082679,8,0,0.3315188820582332,9053,669,0,education,unemployed,own
49,20000,10.44556241590508,0.2740982222858049,10.364496021961092,6,1,0.36064187266259184,10664,547,0,education,part_time,own
39,101620,4.795025043124232,0.2912411189944378,14.296416255784482,4,1,0.3564297651925612,4558,568,0,home,unemployed,mortgage
37,40012,4.5624807995947885,0.3468661614796838,2.8678162090087524,4,0,0.5047514677510578,5464,461,1,education,full_time,own
35,30880,0.6935876686357078,0.44558176141644107,4.798768696268447,0,0,0.2590629315866917,6595,364,1,business,self_employed,own
54,51260,6.407856723155648,0.14502348427577583,9.733944156797078,4,0,0.051565172291201736,6101,582,0,personal,part_time,own
32,43880,4.584040048104507,0.09205270415874665,2.8302082401302453,8,2,0.5602869745785102,34007,548,1,auto,unemployed,mortgage
40,67080,3.535541965579182,0.4518128018929993,2.7329350118683493,4,1,0.10083029009787774,2832,476,1,education,part_time,rent
40,55847,5.909212032759648,0.13586322199180137,9.674422493788619,1,1,0.4875102960601454,9188,529,0,business,unemployed,own
33,64490,2.9353651835184613,0.08230860145985736,0.4817316248317657,2,0,0.48860825652862233,2374,455,1,education,unemployed,own
23,107022,3.710213206651354,0.2028956068511149,2.03587468238198,4,2,0.8093766040772189,4502,457,1,business,unemployed,mortgage
43,73636,2.540416144546762,0.21188485806200053,5.4386722164781744,7,2,0.47987724134466975,28319,556,0,auto,self_employed,rent
39,31939,6.3180990908899375,0.5512740153177157,11.98256588691733,4,1,0.5522288192259865,6093,427,1,business,self_employed,own
46,20000,10.462065368979319,0.41801409556008823,2.1521418897453084,4,1,0.5967028791995407,7318,457,1,education,unemployed,mortgage
33,137893,9.189381632021576,0.5157635145757989,2.041105901298284,2,0,0.34850879689740066,2766,482,1,home,full_time,rent
54,30026,7.709486823115005,0.2618559409911618,2.808078313846768,3,1,0.22103839984448376,5975,487,1,business,self_employed,mortgage
29,24872,0.06941818881391856,0.23290972171072258,9.896627718753077,4,4,0.44211277222899115,3886,456,1,personal,unemployed,rent
60,20000,12.145305106091104,0.2347761699228451,11.200504405928701,3,1,0.10883426096183013,8023,589,0,education,part_time,mortgage
19,47609,1.6070610956313423,0.1405154855335635,4.715774347040316,6,0,0.548928610456476,4562,548,1,education,unemployed,own
45,40909,10.945118913168168,0.14062473893590233,3.3229522230377455,3,1,0.58759389406486,5325,595,1,home,part_time,mortgage
45,20000,1.0968042182208817,0.24805934577684813,6.408272806298549,1,0,0.6286689244102764,6675,517,0,personal,unemployed,mortgage
30,52188,2.895930542550272,0.38362382656989613,9.385417120456678,2,0,0.22691572417008984,12377,522,1,business,full_time,rent
45,24378,6.919462126930735,0.4725912680230756,3.0974519770967306,5,0,0.29157974918853,13328,482,1,auto,self_employed,own
55,312466,5.112131979369966,0.4556801795851818,1.4237248246974366,5,0,0.01012331083344717,11724,602,1,auto,self_employed,own
18,23029,2.6886031866441162,0.22631974796475055,1.38724747972618,4,0,0.6218027911943913,17245,545,1,business,self_employed,own
46,25638,5.67571528000744,0.07911683032075816,2.207104972533091,4,0,0.19644818797270427,4946,601,1,home,unemployed,mortgage
18,20000,3.980879973147093,0.5439455032071315,7.361034402302655,5,0,0.6547761029014753,8771,458,1,auto,part_time,rent
28,100941,1.6129986777661174,0.15031942596994533,4.480465622792488,4,0,0.08526630549381793,13714,613,0,auto,self_employed,rent
59,26951,5.1969471807870065,0.30255782744126214,1.1599114656230511,5,1,0.2398192631346284,6354,541,1,personal,self_employed,rent
33,20334,1.1423327565273058,0.1283884460615275,0.6835909171539729,1,0,0.6720467221882522,8247,513,0,auto,self_employed,rent
25,63931,5.920659455139607,0.4769672198236511,7.167972199872532,3,1,0.5539040418721339,8413,458,1,auto,part_time,own
37,20000,0.01557863230871466,0.24388653704238583,1.6604115002924067,2,0,0.2937149406019838,11336,439,1,business,full_time,own
64,59879,3.9789183128626737,0.3290911373144471,6.25514602021307,4,1,0.5955524951638392,20410,523,1,auto,part_time,own
18,151012,2.563032940009813,0.3026783947717171,10.607724494389458,2,0,0.24219663049553214,8770,630,0,personal,self_employed,rent
27,57141,1.8055938283962056,0.0630090127143373,3.0914737669296324,1,0,0.18325109725417196,13190,552,1,auto,full_time,mortgage
57,60495,3.625335903699714,0.014915117752912984,13.196426456511304,6,0,0.2413269059017389,6778,639,0,auto,full_time,own
62,72842,5.18257856580755,0.3776779330708864,1.8595950630390434,3,2,0.6613201224477316,29584,436,0,business,self_employed,rent
38,142595,16.806845738530964,0.19872190526441522,7.5450898300128735,1,0,0.19942890373796365,12896,692,0,business,full_time,mortgage
25,95598,8.950738540708269,0.4150075233500921,16.564610143222936,3,0,0.5204276275295197,4287,617,1,home,self_employed,own
65,51623,6.3141907192127835,0.21234313042048117,1.9979505894453822,3,0,0.5103071996994121,5869,442,1,home,self_employed,rent
59,74840,3.2597086499615973,0.1187745071307566,8.782365647228605,5,0,0.7956019914944791,6475,568,0,business,full_time,rent
48,20000,2.489087320178854,0.4398533358953687,1.6748020946247124,8,0,0.38667782235644005,7515,473,1,auto,full_time,rent
30,67577,0.165352526414122,0.7623436117231543,9.009475642102743,2,1,0.36285018867097846,18530,441,1,auto,self_employed,mortgage
